record_type,event_id,record_id,evidence_ids,independent_source_count,independent_sources,missing_evidence_ids,confidence_route,required_action
tuple,E042,LLM_CANON_E042_002,ev-01031;ev-01033;ev-01034;ev-01041;ev-01042;ev-01043;ev-01044;ev-01045;ev-01051;ev-01053;ev-01054;ev-01055;ev-01060;ev-01067,9,chinaz.com;finance.sina.com.cn;gz.gov.cn;ithome.com;mp.weixin.qq.com;news.china.com;scjgj.gz.gov.cn;sohu.com;toutiao.com,,silver_candidate,standard_review
tuple,E042,LLM_CANON_E042_003,ev-01032;ev-01033;ev-01034;ev-01043;ev-01044;ev-01064;ev-01066,5,finance.sina.com.cn;gz.gov.cn;news.china.com;tousu.sina.com.cn;toutiao.com,,silver_candidate,standard_review
tuple,E042,LLM_CANON_E042_004,ev-01034;ev-01051;ev-01052;ev-01056;ev-01058;ev-01061;ev-01062;ev-01063,6,developers.weixin.qq.com;finance.sina.com.cn;mp.weixin.qq.com;tousu.sina.com.cn;toutiao.com;v.66law.cn,,silver_candidate,standard_review
tuple,E042,LLM_CANON_E042_005,ev-01033;ev-01041;ev-01045;ev-01055;ev-01067,4,chinaz.com;gz.gov.cn;news.china.com;scjgj.gz.gov.cn,,silver_candidate,standard_review
tuple,E044,LLM_CANON_E044_001,ev-01118;ev-02036;ev-02037;ev-02045,3,heilongjiang.big5.dbw.cn;mdj.gov.cn;thepaper.cn,,silver_candidate,standard_review
tuple,E044,LLM_CANON_E044_002,ev-01118;ev-01124;ev-02036;ev-02037,3,m.toutiao.com;mdj.gov.cn;thepaper.cn,,silver_candidate,standard_review
tuple,E044,LLM_CANON_E044_003,ev-01117;ev-01118;ev-01126,3,hlj.gov.cn;mlkx.net;thepaper.cn,,silver_candidate,standard_review
tuple,E045,LLM_CANON_E045_001,ev-01139;ev-02051;ev-02053;ev-02065;ev-02070;ev-01138;ev-01140,5,cgw.wuhan.gov.cn;jtj.wuhan.gov.cn;sohu.com;thepaper.cn;wehdz.gov.cn,,silver_candidate,standard_review
tuple,E045,LLM_CANON_E045_002,ev-01139;ev-02051;ev-02053;ev-02065;ev-02070,3,cgw.wuhan.gov.cn;jtj.wuhan.gov.cn;wehdz.gov.cn,,silver_candidate,standard_review
tuple,E045,LLM_CANON_E045_003,ev-01137;ev-01138;ev-01140;ev-01146;ev-02064;ev-02067,6,mt.sohu.com;news.sina.com.cn;sohu.com;thepaper.cn;toutiao.com;travel.sohu.com,,silver_candidate,standard_review
tuple,E045,LLM_CANON_E045_004,ev-01144;ev-02064,2,hb.news.cn;travel.sohu.com,,silver_candidate,standard_review
tuple,E046,LLM_CANON_E046_001,ev-01157;ev-01158;ev-01161;ev-01163;ev-02073;ev-02075;ev-02077;ev-02078;ev-02083;ev-02087;ev-02088,9,163.com;bbthy.net;cnstock.com;finance.sina.com.cn;ithome.com;news.qq.com;sohu.com;tech.huanqiu.com;thepaper.cn,,silver_candidate,standard_review
tuple,E046,LLM_CANON_E046_002,ev-01161;ev-01163;ev-02073;ev-02075;ev-02077;ev-02078;ev-02083;ev-02086;ev-02087;ev-02088,9,163.com;bbthy.net;cloud.tencent.com;finance.sina.com.cn;ithome.com;news.qq.com;sohu.com;tech.huanqiu.com;thepaper.cn,,silver_candidate,standard_review
tuple,E046,LLM_CANON_E046_003,ev-01160;ev-01161;ev-02080;ev-02084,4,finance.people.com.cn;gov.cn;thepaper.cn;xueqiu.com,,silver_candidate,standard_review
tuple,E046,LLM_CANON_E046_004,ev-02082;ev-02086,1,cloud.tencent.com,,low_confidence,human_review_required
tuple,E046,LLM_CANON_E046_005,ev-02073;ev-02075;ev-02080;ev-02081,4,163.com;chu.edu.cn;gov.cn;news.qq.com,,silver_candidate,standard_review
tuple,E048,LLM_CANON_E048_001,ev-01198;ev-01199;ev-01200;ev-01201;ev-01206,5,m.thepaper.cn;new.qq.com;partners.sina.cn;toutiao.com;view.inews.qq.com,,silver_candidate,standard_review
tuple,E048,LLM_CANON_E048_002,ev-01198;ev-01199;ev-01200;ev-01201;ev-01206,5,m.thepaper.cn;new.qq.com;partners.sina.cn;toutiao.com;view.inews.qq.com,,silver_candidate,standard_review
tuple,E048,LLM_CANON_E048_003,ev-01198;ev-01199;ev-01200;ev-01201;ev-01206,5,m.thepaper.cn;new.qq.com;partners.sina.cn;toutiao.com;view.inews.qq.com,,silver_candidate,standard_review
tuple,E050,LLM_CANON_E050_001,ev-01237;ev-01239;ev-01241;ev-01243;ev-01244;ev-01246;ev-02138;ev-02139;ev-02149;ev-02150,9,67848.cn;chinaz.com;crntt.com;finance.sina.com.cn;news.china.com;opinion.gxnews.com.cn;sohu.com;taibo.cn;thepaper.cn,,silver_candidate,standard_review
tuple,E050,LLM_CANON_E050_002,ev-01237;ev-01241;ev-01243;ev-01245;ev-01246;ev-02138;ev-02149,7,67848.cn;chinaz.com;finance.sina.com.cn;news.china.com;opinion.gxnews.com.cn;taibo.cn;toutiao.com,,silver_candidate,standard_review
tuple,E050,LLM_CANON_E050_003,ev-01237;ev-01243;ev-02138,3,chinaz.com;finance.sina.com.cn;taibo.cn,,silver_candidate,standard_review
tuple,E050,LLM_CANON_E050_004,ev-01237;ev-01241;ev-01243;ev-02133;ev-02134;ev-02135;ev-02146,6,chinaz.com;opinion.gxnews.com.cn;sohu.com;t.cj.sina.com.cn;taibo.cn;toutiao.com,,silver_candidate,standard_review
tuple,E004,LLM_CANON_E004_001,ev-00077;ev-00081;ev-00083;ev-00085;ev-01455;ev-01460,4,163.com;finance.jrj.com.cn;new.qq.com;sohu.com,,silver_candidate,standard_review
tuple,E004,LLM_CANON_E004_002,ev-00076;ev-00077;ev-00081;ev-00083;ev-00085;ev-01455;ev-01460,4,163.com;finance.jrj.com.cn;new.qq.com;sohu.com,,silver_candidate,standard_review
tuple,E004,LLM_CANON_E004_003,ev-00077;ev-00080;ev-00081;ev-00083;ev-00085;ev-00086;ev-00087;ev-01455;ev-01460;ev-01461;ev-01462,7,163.com;finance.jrj.com.cn;gz.gov.cn;hp.gov.cn;new.qq.com;sohu.com;tdzx.fuzhou.gov.cn,,silver_candidate,standard_review
tuple,E004,LLM_CANON_E004_004,ev-00076;ev-00077;ev-00081;ev-00083;ev-00085;ev-01455;ev-01460,4,163.com;finance.jrj.com.cn;new.qq.com;sohu.com,,silver_candidate,standard_review
tuple,E004,LLM_CANON_E004_005,ev-00076;ev-00084,2,163.com;toutiao.com,,silver_candidate,standard_review
tuple,E022,LLM_CANON_E022_001,ev-00517;ev-00518;ev-00520;ev-00521;ev-00522;ev-00523;ev-00524;ev-00525;ev-00526;ev-00537;ev-00539;ev-00541;ev-00542;ev-01732;ev-01733;ev-01734;ev-01738;ev-01739;ev-01740;ev-01746,11,163.com;cbgc.scol.com.cn;ce.cn;cnr.cn;eeo.com.cn;finance.sina.com.cn;hb.china.com.cn;news.china.com;news.ycwb.com;sohu.com;toutiao.com,,silver_candidate,standard_review
tuple,E022,LLM_CANON_E022_002,ev-01732;ev-01738;ev-01742;ev-01743;ev-01744;ev-01745;ev-01746;ev-01748,4,finance.sina.com.cn;hb.china.com.cn;sohu.com;toutiao.com,,silver_candidate,standard_review
tuple,E022,LLM_CANON_E022_003,ev-01732;ev-01743;ev-01746;ev-01748,4,finance.sina.com.cn;hb.china.com.cn;sohu.com;toutiao.com,,silver_candidate,standard_review
tuple,E022,LLM_CANON_E022_004,ev-00517;ev-01732;ev-01744;ev-01745;ev-01746,4,finance.sina.com.cn;hb.china.com.cn;sohu.com;toutiao.com,,silver_candidate,standard_review
tuple,E030,LLM_CANON_E030_001,ev-00711;ev-00712;ev-00713;ev-00714;ev-00715;ev-00716;ev-00718;ev-01286;ev-01287;ev-01289;ev-01290;ev-01308;ev-01309;ev-01310;ev-01319,13,c.m.163.com;difang.gmw.cn;elderly.qianlong.com;gongyi.gmw.cn;hxnews.com;legal.gmw.cn;m.sohu.com;news.cn;news.cpd.com.cn;news.qq.com;shenzhen.jcy.gov.cn;sohu.com;yicai.com,,silver_candidate,standard_review
tuple,E030,LLM_CANON_E030_002,ev-00711;ev-00712;ev-00715;ev-01286;ev-01287;ev-01289;ev-01290;ev-01308;ev-01309;ev-01310;ev-01319,10,c.m.163.com;difang.gmw.cn;elderly.qianlong.com;gongyi.gmw.cn;hxnews.com;legal.gmw.cn;news.cn;news.cpd.com.cn;news.qq.com;yicai.com,,silver_candidate,standard_review
tuple,E030,LLM_CANON_E030_003,ev-00711;ev-00712;ev-00713;ev-00714;ev-00715;ev-00716;ev-00718;ev-01286;ev-01287;ev-01289;ev-01290;ev-01308;ev-01309;ev-01310;ev-01319,13,c.m.163.com;difang.gmw.cn;elderly.qianlong.com;gongyi.gmw.cn;hxnews.com;legal.gmw.cn;m.sohu.com;news.cn;news.cpd.com.cn;news.qq.com;shenzhen.jcy.gov.cn;sohu.com;yicai.com,,silver_candidate,standard_review
tuple,E030,LLM_CANON_E030_004,ev-00713;ev-00714;ev-00716;ev-00718;ev-01314,5,m.sohu.com;news.qq.com;shenzhen.jcy.gov.cn;sohu.com;sznews.com,,silver_candidate,standard_review
tuple,E030,LLM_CANON_E030_005,ev-00711;ev-00712;ev-00713;ev-00714;ev-00715;ev-00716;ev-00718;ev-01286;ev-01287;ev-01289;ev-01290;ev-01308;ev-01309;ev-01310;ev-01319,13,c.m.163.com;difang.gmw.cn;elderly.qianlong.com;gongyi.gmw.cn;hxnews.com;legal.gmw.cn;m.sohu.com;news.cn;news.cpd.com.cn;news.qq.com;shenzhen.jcy.gov.cn;sohu.com;yicai.com,,silver_candidate,standard_review
tuple,E031,LLM_CANON_E031_001,ev-00741;ev-00746;ev-00749;ev-00750,3,finance.sina.com.cn;nanjing.news.fang.com;toutiao.com,,silver_candidate,standard_review
tuple,E031,LLM_CANON_E031_002,ev-00749;ev-01851;ev-01861;ev-01863,3,baike.sogou.com;nanjing.news.fang.com;sohu.com,,silver_candidate,standard_review
tuple,E031,LLM_CANON_E031_003,ev-00741;ev-00750;ev-01851;ev-01861,3,baike.sogou.com;finance.sina.com.cn;toutiao.com,,silver_candidate,standard_review
tuple,E031,LLM_CANON_E031_004,ev-01851;ev-01855;ev-01861;ev-01868,2,baike.sogou.com;sohu.com,,silver_candidate,standard_review
tuple,E043,LLM_CANON_E043_001,ev-01068;ev-01069;ev-01070;ev-01071;ev-01072;ev-01077;ev-01090;ev-01091;ev-01093;ev-01094;ev-01096;ev-01097;ev-01104,11,cgj.ezhou.gov.cn;cgw.wuhan.gov.cn;m.163.com;news.china.com;news.cjn.cn;news.gog.cn;news.hbtv.com.cn;news.qq.com;sohu.com;wh.cnhubei.com;wuhan.gov.cn,,silver_candidate,standard_review
tuple,E043,LLM_CANON_E043_002,ev-01068;ev-01069;ev-01071;ev-01072;ev-01090;ev-01091;ev-01093;ev-01094;ev-01095;ev-01096;ev-01100,8,cgj.ezhou.gov.cn;cgw.wuhan.gov.cn;news.china.com;news.gog.cn;news.hbtv.com.cn;news.qq.com;sohu.com;wuhan.gov.cn,,silver_candidate,standard_review
tuple,E043,LLM_CANON_E043_003,ev-01073;ev-01074;ev-01076;ev-01089;ev-01092;ev-01093;ev-01095;ev-01100;ev-01101;ev-01103;ev-01104;ev-01105;ev-01113,10,finance.sina.com.cn;m.163.com;m.toutiao.com;news.china.com;news.iqilu.com;news.iwuye.com;sohu.com;szb.handannews.com.cn;thepaper.cn;toutiao.com,,silver_candidate,standard_review
tuple,E049,LLM_CANON_E049_001,ev-01217;ev-01218;ev-01221;ev-01367;ev-01369;ev-01370;ev-01371;ev-01372;ev-01375;ev-01377;ev-01378;ev-01383,10,163.com;36kr.com;finance.sina.cn;finance.sina.com.cn;m.thepaper.cn;news.iresearch.cn;sichuan.scol.com.cn;tech.ifeng.com;tousu.sina.com.cn;toutiao.com,,silver_candidate,standard_review
tuple,E049,LLM_CANON_E049_002,ev-01221;ev-01226;ev-01367;ev-01373;ev-01375;ev-01377;ev-01378;ev-01383,6,36kr.com;finance.sina.cn;finance.sina.com.cn;m.thepaper.cn;news.ifeng.com;tousu.sina.com.cn,,silver_candidate,standard_review
tuple,E049,LLM_CANON_E049_003,ev-01226;ev-01370;ev-01375;ev-01379;ev-01382,4,finance.sina.com.cn;guancha.gmw.cn;news.ifeng.com;sichuan.scol.com.cn,,silver_candidate,standard_review
tuple,E049,LLM_CANON_E049_004,ev-01368;ev-01370;ev-01381;ev-01382,4,guancha.gmw.cn;m.163.com;sichuan.scol.com.cn;toutiao.com,,silver_candidate,standard_review
tuple,E047,LLM_CANON_E047_001,ev-01177;ev-01178;ev-01179;ev-01180;ev-01181;ev-01182;ev-01183;ev-01184;ev-01185;ev-01186,9,3g.china.com;cqn.com.cn;henan.gov.cn;m.gmw.cn;new.qq.com;news.china.com;toutiao.com;yicai.com;zjwx.gov.cn,,silver_candidate,standard_review
tuple,E047,LLM_CANON_E047_002,ev-01178;ev-01179;ev-01182;ev-01183;ev-01184;ev-01185;ev-01186,6,3g.china.com;cqn.com.cn;henan.gov.cn;m.gmw.cn;news.china.com;zjwx.gov.cn,,silver_candidate,standard_review
tuple,E047,LLM_CANON_E047_003,ev-01177;ev-01178;ev-01179;ev-01180;ev-01181,5,3g.china.com;new.qq.com;news.china.com;toutiao.com;yicai.com,,silver_candidate,standard_review
tuple,E047,LLM_CANON_E047_004,ev-01185;ev-01186,2,cqn.com.cn;zjwx.gov.cn,,silver_candidate,standard_review
chain,E001,LLM_CHAIN_E001_001,ev-00001;ev-00031;ev-00022;ev-00013;ev-00033;ev-00027,5,by.gov.cn;gz.gov.cn;gz.news.fang.com;m.jiwu.com;new.qq.com,,silver_candidate,standard_review
chain,E001,LLM_CHAIN_E001_002,ev-00002;ev-00021;ev-00010;ev-00027;ev-00034,4,gz.news.fang.com;new.qq.com;sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E001,LLM_CHAIN_E001_003,ev-00006;ev-00031;ev-00014;ev-00027;ev-00022,4,by.gov.cn;gz.news.fang.com;new.qq.com;toutiao.com,,silver_candidate,standard_review
chain,E003,LLM_CHAIN_E003_001,ev-00059;ev-01435;ev-01440,3,163.com;news.qq.com;sz.news.fang.com,,silver_candidate,standard_review
chain,E003,LLM_CHAIN_E003_002,ev-01449;ev-00056;ev-01440,3,finance.sina.com.cn;news.qq.com;news.sohu.com,,silver_candidate,standard_review
chain,E004,LLM_CHAIN_E004_001,ev-00076;ev-00077;ev-00081;ev-00083;ev-00084;ev-01455,5,163.com;finance.jrj.com.cn;new.qq.com;sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E004,LLM_CHAIN_E004_002,ev-00076;ev-00077;ev-00080;ev-00084;ev-01461;ev-01462,5,163.com;finance.jrj.com.cn;hp.gov.cn;tdzx.fuzhou.gov.cn;toutiao.com,,silver_candidate,standard_review
chain,E004,LLM_CHAIN_E004_003,ev-00076;ev-00077;ev-00081;ev-00085;ev-01460,3,163.com;finance.jrj.com.cn;sohu.com,,silver_candidate,standard_review
chain,E005,LLM_CHAIN_E005_001,ev-00096;ev-00097,1,kankanews.com,,low_confidence,human_review_required
chain,E005,LLM_CHAIN_E005_002,ev-00096,1,kankanews.com,,low_confidence,human_review_required
chain,E006,LLM_CHAIN_E006_001,ev-00116,1,sohu.com,,low_confidence,human_review_required
chain,E007,LLM_CHAIN_E007_001,ev-00139,1,k.sina.com.cn,,low_confidence,human_review_required
chain,E007,LLM_CHAIN_E007_002,ev-00136;ev-00139,2,k.sina.com.cn;news.anhuinews.com,,silver_candidate,standard_review
chain,E009,LLM_CHAIN_E009_001,ev-00205;ev-00207;ev-00206,3,m.sohu.com;news.cnr.cn;toutiao.com,,silver_candidate,standard_review
chain,E009,LLM_CHAIN_E009_002,ev-01536;ev-01538;ev-00207;ev-00206,4,m.sohu.com;news.cnr.cn;toutiao.com;web.shobserver.com,,silver_candidate,standard_review
chain,E010,LLM_CHAIN_E010_001,ev-01562;ev-01564;ev-01556;ev-00224,3,kecheng.gov.cn;m.fccs.com;sohu.com,,silver_candidate,standard_review
chain,E011,LLM_CHAIN_E011_001,ev-01581;ev-01584;ev-00242;ev-01577;ev-00243;ev-00249,6,163.com;baike.sogou.com;infzm.com;m.gmw.cn;news.sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E011,LLM_CHAIN_E011_002,ev-01581;ev-00242;ev-01584;ev-01577;ev-01578;ev-00243;ev-01586,7,163.com;3g.163.com;baike.sogou.com;infzm.com;m.gmw.cn;news.sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E011,LLM_CHAIN_E011_003,ev-01581;ev-01584;ev-00242;ev-01587;ev-00243;ev-01577;ev-00249;ev-01586,8,163.com;3g.163.com;baike.sogou.com;hswh.org.cn;infzm.com;m.gmw.cn;news.sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E012,LLM_CHAIN_E012_001,ev-01591;ev-01607;ev-00263;ev-00266,4,infzm.com;m.szhgh.com;news.ifeng.com;toutiao.com,,silver_candidate,standard_review
chain,E012,LLM_CHAIN_E012_002,ev-01592;ev-01603;ev-01607;ev-01596,4,amr.ahsz.gov.cn;infzm.com;m.szhgh.com;sohu.com,,silver_candidate,standard_review
chain,E012,LLM_CHAIN_E012_003,ev-00261;ev-00264;ev-01591;ev-00268,4,m.szhgh.com;opinion.voc.com.cn;sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E013,LLM_CHAIN_E013_001,ev-01617;ev-01622;ev-00283;ev-01611,3,app.myzaker.com;finance.sina.com.cn;m.sohu.com,,silver_candidate,standard_review
chain,E013,LLM_CHAIN_E013_002,ev-01630;ev-01625;ev-00284;ev-01621,4,163.com;hinews.cn;news.cctv.com;sohu.com,,silver_candidate,standard_review
chain,E013,LLM_CHAIN_E013_003,ev-01619;ev-01617;ev-00283;ev-01612,3,finance.sina.com.cn;m.sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E014,LLM_CHAIN_E014_001,ev-00301;ev-00303;ev-00309;ev-01640,4,m.sohu.com;m.szhgh.com;news.dayoo.com;toutiao.com,,silver_candidate,standard_review
chain,E015,LLM_CHAIN_E015_001,ev-00326;ev-00332;ev-00346;ev-00333,3,cn.chinadaily.com.cn;finance.sina.cn;toutiao.com,,silver_candidate,standard_review
chain,E015,LLM_CHAIN_E015_002,ev-00328;ev-00346;ev-00331;ev-00329,3,fzsx.gov.cn;nmgcb.com.cn;toutiao.com,,silver_candidate,standard_review
chain,E015,LLM_CHAIN_E015_003,ev-00334;ev-00346;ev-00347;ev-00333,2,finance.sina.cn;toutiao.com,,silver_candidate,standard_review
chain,E017,LLM_CHAIN_E017_001,ev-00403;ev-00407;ev-00409;ev-00425,4,edu.sina.com.cn;m.sohu.com;m.thepaper.cn;news.bjd.com.cn,,silver_candidate,standard_review
chain,E017,LLM_CHAIN_E017_002,ev-00404;ev-00408;ev-00411;ev-00412,3,163.com;finance.sina.com.cn;news.china.com,,silver_candidate,standard_review
chain,E017,LLM_CHAIN_E017_003,ev-00405;ev-00409;ev-00423;ev-00436,4,163.com;edu.sina.com.cn;finance.sina.com.cn;toutiao.com,,silver_candidate,standard_review
chain,E019,LLM_CHAIN_E019_001,ev-00457;ev-00458;ev-00460;ev-01673;ev-01676;ev-01677;ev-01678,6,163.com;finance.sina.com.cn;sd.china.com;sohu.com;tousu.sina.cn;toutiao.com,,silver_candidate,standard_review
chain,E019,LLM_CHAIN_E019_002,ev-00458;ev-01676;ev-01680;ev-01682;ev-01673,5,163.com;finance.sina.com.cn;sd.china.com;sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E019,LLM_CHAIN_E019_003,ev-00457;ev-01689;ev-01677;ev-01678;ev-00458;ev-01676,5,finance.sina.com.cn;news.fromgeek.com;sd.china.com;tousu.sina.cn;toutiao.com,,silver_candidate,standard_review
chain,E020,LLM_CHAIN_E020_001,ev-00480;ev-01699;ev-01691;ev-01706,4,edu.sc.gov.cn;news.163.com;sc.gov.cn;toutiao.com,,silver_candidate,standard_review
chain,E020,LLM_CHAIN_E020_002,ev-01697;ev-01701;ev-01693;ev-01704,4,cbgc.scol.com.cn;finance.sina.com.cn;ishare.ifeng.com;sohu.com,,silver_candidate,standard_review
chain,E020,LLM_CHAIN_E020_003,ev-00480;ev-01699;ev-01698;ev-01692,4,news.163.com;news.cctv.com;toutiao.com;views.ce.cn,,silver_candidate,standard_review
chain,E021,LLM_CHAIN_E021_001,ev-00502;ev-00498;ev-01726;ev-01712,4,163.com;finance.sina.com.cn;sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E021,LLM_CHAIN_E021_002,ev-00505;ev-00499;ev-00500;ev-00501,4,finance.sina.com.cn;kankanews.com;news.china.com;thepaper.cn,,silver_candidate,standard_review
chain,E021,LLM_CHAIN_E021_003,ev-00506;ev-01715;ev-01728;ev-00501,4,163.com;kankanews.com;mil.news.sina.com.cn;toutiao.com,,silver_candidate,standard_review
chain,E022,LLM_CHAIN_E022_001,ev-01732;ev-00517;ev-01738,2,finance.sina.com.cn;sohu.com,,silver_candidate,standard_review
chain,E022,LLM_CHAIN_E022_002,ev-01746;ev-01744;ev-00522;ev-01738,4,hb.china.com.cn;news.ycwb.com;sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E022,LLM_CHAIN_E022_003,ev-01748;ev-01745;ev-00525;ev-00539,2,ce.cn;toutiao.com,,silver_candidate,standard_review
chain,E023,LLM_CHAIN_E023_001,ev-00571;ev-00552;ev-00564;ev-00567,4,ce.cn;chinanews.com.cn;toutiao.com;world.huanqiu.com,,silver_candidate,standard_review
chain,E023,LLM_CHAIN_E023_002,ev-00563;ev-00581;ev-00565;ev-00569,3,163.com;health.ycwb.com;toutiao.com,,silver_candidate,standard_review
chain,E024,LLM_CHAIN_E024_001,ev-00582;ev-01762,2,sohu.com;thepaper.cn,,silver_candidate,standard_review
chain,E024,LLM_CHAIN_E024_002,ev-00584;ev-01760,2,m.thepaper.cn;my399.com,,silver_candidate,standard_review
chain,E024,LLM_CHAIN_E024_003,ev-00583;ev-01768,2,kankanews.com;news.china.com,,silver_candidate,standard_review
chain,E025,LLM_CHAIN_E025_001,ev-00602;ev-00606;ev-00604;ev-01788,4,163.com;bangqike.com;finance.sina.com.cn;news.southcn.com,,silver_candidate,standard_review
chain,E025,LLM_CHAIN_E025_002,ev-00606;ev-00609;ev-01777;ev-01788,4,bangqike.com;finance.sina.com.cn;police.news.sohu.com;review.qianlong.com,,silver_candidate,standard_review
chain,E025,LLM_CHAIN_E025_003,ev-00607;ev-00609;ev-01782;ev-00604,3,163.com;news.bjd.com.cn;review.qianlong.com,,silver_candidate,standard_review
chain,E026,LLM_CHAIN_E026_001,ev-00624;ev-01797,2,mil.news.sina.com.cn;moment.rednet.cn,,silver_candidate,standard_review
chain,E026,LLM_CHAIN_E026_002,ev-00625;ev-01792,2,163.com;sohu.com,,silver_candidate,standard_review
chain,E026,LLM_CHAIN_E026_003,ev-00623;ev-01799,2,guancha.cn;toutiao.com,,silver_candidate,standard_review
chain,E027,LLM_CHAIN_E027_001,ev-00643;ev-00645;ev-01814;ev-01818,4,kankanews.com;sohu.com;toutiao.com;views.ce.cn,,silver_candidate,standard_review
chain,E027,LLM_CHAIN_E027_002,ev-00649;ev-01812;ev-01818,3,finance.sina.com.cn;hi.online.sh.cn;views.ce.cn,,silver_candidate,standard_review
chain,E027,LLM_CHAIN_E027_003,ev-00645;ev-00649;ev-01821;ev-01822,4,hi.online.sh.cn;kankanews.com;thepaper.cn;toutiao.com,,silver_candidate,standard_review
chain,E028,LLM_CHAIN_E028_001,ev-01257;ev-01280;ev-01265;ev-01272;ev-01261;ev-01263;ev-01260;ev-01267;ev-01274,8,163.com;fj.news.cn;fz.bendibao.com;gl.gov.cn;m.fz.bendibao.com;news.fznews.com.cn;sohu.com;women.fjsen.com,,silver_candidate,standard_review
chain,E028,LLM_CHAIN_E028_002,ev-01257;ev-01258;ev-01280;ev-01281;ev-01260;ev-01261;ev-01266;ev-01268;ev-01273,8,163.com;clnews.com.cn;fqlook.cn;hxnews.com;news.fznews.com.cn;sohu.com;toutiao.com;video.sina.cn,,silver_candidate,standard_review
chain,E028,LLM_CHAIN_E028_003,ev-01265;ev-01272;ev-01284;ev-01263;ev-01271;ev-01267;ev-01274;ev-01275,7,163.com;fj.news.163.com;fj.news.cn;fz.bendibao.com;gl.gov.cn;m.fz.bendibao.com;women.fjsen.com,,silver_candidate,standard_review
chain,E029,LLM_CHAIN_E029_001,ev-00691;ev-00695;ev-00697;ev-01846,4,gxmuyfy.cn;m.sohu.com;thepaper.cn;toutiao.com,,silver_candidate,standard_review
chain,E029,LLM_CHAIN_E029_002,ev-00693;ev-00699;ev-01833;ev-01837,4,finance.sina.com.cn;m.163.com;m.shaoxing.com.cn;news.medlive.cn,,silver_candidate,standard_review
chain,E030,LLM_CHAIN_E030_001,ev-00711;ev-00713;ev-00716;ev-01286,4,difang.gmw.cn;m.sohu.com;news.qq.com;sohu.com,,silver_candidate,standard_review
chain,E030,LLM_CHAIN_E030_002,ev-00713;ev-00714;ev-00715;ev-01319,4,c.m.163.com;m.sohu.com;shenzhen.jcy.gov.cn;yicai.com,,silver_candidate,standard_review
chain,E031,LLM_CHAIN_E031_001,ev-00741;ev-00742;ev-00745;ev-00746;ev-00747;ev-00749;ev-00750;ev-01851;ev-01855;ev-01863;ev-01868,7,baike.sogou.com;bwc.xhsysu.edu.cn;epaper.oeeee.com;finance.sina.com.cn;nanjing.news.fang.com;sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E031,LLM_CHAIN_E031_002,ev-00741;ev-00742;ev-00745;ev-00746;ev-00747;ev-00749;ev-01851;ev-01855;ev-01863;ev-01868,6,baike.sogou.com;bwc.xhsysu.edu.cn;epaper.oeeee.com;nanjing.news.fang.com;sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E031,LLM_CHAIN_E031_003,ev-00741;ev-00749;ev-00750;ev-01851;ev-01854;ev-01860;ev-01861;ev-01863;ev-01868,6,163.com;baike.sogou.com;finance.sina.com.cn;nanjing.news.fang.com;sohu.com;toutiao.com,,silver_candidate,standard_review
chain,E032,LLM_CHAIN_E032_001,ev-00752;ev-00758;ev-01871;ev-01888,3,bjnews.com.cn;finance.sina.com.cn;sohu.com,,silver_candidate,standard_review
chain,E032,LLM_CHAIN_E032_002,ev-00753;ev-00759;ev-01872;ev-01882,4,cwyan.com;k.sina.cn;k.sina.com.cn;m.sohu.com,,silver_candidate,standard_review
chain,E033,LLM_CHAIN_E033_001,ev-00773;ev-00774;ev-00771;ev-00779;ev-00795;ev-00796;ev-00805,7,china.chinadaily.com.cn;gx.jiceng.zhengzhou.gov.cn;max.book118.com;mem.gov.cn;sohu.com;toutiao.com;tv.cctv.cn,,silver_candidate,standard_review
chain,E033,LLM_CHAIN_E033_002,ev-00773;ev-00792;ev-00779;ev-00805;ev-00814;ev-00796,6,gx.jiceng.zhengzhou.gov.cn;max.book118.com;sohu.com;toutiao.com;tv.cctv.cn;xinyu.gov.cn,,silver_candidate,standard_review
chain,E034,LLM_CHAIN_E034_001,ev-01892;ev-00821;ev-01903,2,finance.sina.com.cn;gubapost.eastmoney.com,,silver_candidate,standard_review
chain,E035,LLM_CHAIN_E035_001,ev-00835;ev-00836;ev-00837;ev-01928;ev-01930,3,bjnews.com.cn;k.sina.com.cn;news.qq.com,,silver_candidate,standard_review
chain,E035,LLM_CHAIN_E035_002,ev-00835;ev-00836;ev-01911;ev-01928,3,bjnews.com.cn;eeo.com.cn;k.sina.com.cn,,silver_candidate,standard_review
chain,E036,LLM_CHAIN_E036_001,ev-00857;ev-00862;ev-00856;ev-01948,4,bjnews.com.cn;chuzhou.gov.cn;news.china.com;sohu.com,,silver_candidate,standard_review
