record_type,event_id,record_id,evidence_ids,independent_source_count,independent_sources,missing_evidence_ids,confidence_route,required_action
tuple,E043,LLM_CANON_E043_002,ev-01068;ev-01069;ev-01072;ev-01091;ev-01089;ev-01096,5,cgw.wuhan.gov.cn;finance.sina.com.cn;news.hbtv.com.cn;news.qq.com;wuhan.gov.cn,,silver_candidate,standard_review
tuple,E043,LLM_CANON_E043_003,ev-01068;ev-01069;ev-01072;ev-01092;ev-01093,5,cgw.wuhan.gov.cn;news.hbtv.com.cn;news.iqilu.com;news.qq.com;sohu.com,,silver_candidate,standard_review
tuple,E043,LLM_CANON_E043_004,ev-01074;ev-01088;ev-01096;ev-01100;ev-01101;ev-01102,6,36kr.com;finance.sina.com.cn;jtj.wuhan.gov.cn;news.iwuye.com;sohu.com;wuhan.gov.cn,,silver_candidate,standard_review
tuple,E043,LLM_CANON_E043_005,ev-01075;ev-01077;ev-01089;ev-01096;ev-01097,4,finance.sina.com.cn;nbd.com.cn;news.cjn.cn;wuhan.gov.cn,,silver_candidate,standard_review
tuple,E044,LLM_CANON_E044_001,ev-01117;ev-01118;ev-02036;ev-02037,3,hlj.gov.cn;mdj.gov.cn;thepaper.cn,,silver_candidate,standard_review
tuple,E044,LLM_CANON_E044_002,ev-01118,1,thepaper.cn,,low_confidence,human_review_required
tuple,E044,LLM_CANON_E044_003,ev-01117;ev-01118;ev-01124;ev-02036;ev-02037,4,hlj.gov.cn;m.toutiao.com;mdj.gov.cn;thepaper.cn,,silver_candidate,standard_review
tuple,E044,LLM_CANON_E044_004,ev-01126,1,mlkx.net,,low_confidence,human_review_required
tuple,E049,LLM_CANON_E049_001,ev-01217;ev-01218;ev-01221;ev-01225;ev-01366;ev-01371;ev-01375;ev-01377,7,36kr.com;finance.sina.com.cn;m.thepaper.cn;news.iresearch.cn;tech.ifeng.com;toutiao.china.com;zhihu.com,,silver_candidate,standard_review
tuple,E049,LLM_CANON_E049_002,ev-01220;ev-01223,2,dyzx.gov.cn;finance.eastmoney.com,,silver_candidate,standard_review
tuple,E049,LLM_CANON_E049_003,ev-01220;ev-01222;ev-01226;ev-01377,4,dyzx.gov.cn;finance.eastmoney.com;m.thepaper.cn;news.ifeng.com,,silver_candidate,standard_review
tuple,E049,LLM_CANON_E049_004,ev-01220;ev-01226,2,dyzx.gov.cn;news.ifeng.com,,silver_candidate,standard_review
tuple,E049,LLM_CANON_E049_005,ev-01219;ev-01222;ev-01371;ev-01379,4,36kr.com;finance.eastmoney.com;guancha.gmw.cn;m.huxiu.com,,silver_candidate,standard_review
tuple,E049,LLM_CANON_E049_006,ev-01225,1,toutiao.china.com,,low_confidence,human_review_required
tuple,E050,LLM_CANON_E050_001,ev-01237;ev-01239;ev-01240;ev-01241;ev-01242;ev-01243;ev-01244;ev-02137;ev-02138;ev-02139;ev-02140;ev-02141,11,chinaz.com;cppcns.com;crntt.com;finance.sina.com.cn;m.36kr.com;m.jixuanw.com;opinion.gxnews.com.cn;ping-jia.net;taibo.cn;thepaper.cn;zhuanlan.zhihu.com,,silver_candidate,standard_review
tuple,E050,LLM_CANON_E050_002,ev-01238;ev-01241;ev-01246;ev-02131;ev-02136,5,67848.cn;ashea.com.cn;hebtv.com;opinion.gxnews.com.cn;zhihu.com,,silver_candidate,standard_review
tuple,E050,LLM_CANON_E050_003,ev-01237;ev-02131;ev-02135,3,ashea.com.cn;chinaz.com;toutiao.com,,silver_candidate,standard_review
tuple,E050,LLM_CANON_E050_004,ev-01241;ev-02131;ev-02134;ev-02135;ev-02136;ev-02137,5,ashea.com.cn;hebtv.com;m.jixuanw.com;opinion.gxnews.com.cn;toutiao.com,,silver_candidate,standard_review
tuple,E050,LLM_CANON_E050_005,ev-01237;ev-02138,2,chinaz.com;finance.sina.com.cn,,silver_candidate,standard_review
tuple,E003,LLM_CANON_E003_001,ev-00056;ev-00060,2,m.sohu.com;news.sohu.com,,silver_candidate,standard_review
tuple,E003,LLM_CANON_E003_002,ev-00056;ev-00060,2,m.sohu.com;news.sohu.com,,silver_candidate,standard_review
tuple,E003,LLM_CANON_E003_003,ev-00059;ev-00061;ev-00062,2,m.fang.com;sz.news.fang.com,,silver_candidate,standard_review
tuple,E011,LLM_CANON_E011_001,ev-00240;ev-00243;ev-00244;ev-00246;ev-00249,3,163.com;infzm.com;toutiao.com,,silver_candidate,standard_review
tuple,E011,LLM_CANON_E011_002,ev-00242;ev-00246,2,163.com;toutiao.com,,silver_candidate,standard_review
tuple,E011,LLM_CANON_E011_003,ev-00242,1,toutiao.com,,low_confidence,human_review_required
tuple,E011,LLM_CANON_E011_004,ev-00245;ev-00249,2,163.com;sohu.com,,silver_candidate,standard_review
tuple,E011,LLM_CANON_E011_005,ev-00241;ev-00242;ev-00248,3,k.sina.com.cn;toutiao.com;zhuanlan.zhihu.com,,silver_candidate,standard_review
tuple,E011,LLM_CANON_E011_006,ev-00242,1,toutiao.com,,low_confidence,human_review_required
tuple,E011,LLM_CANON_E011_007,ev-00246,1,163.com,,low_confidence,human_review_required
tuple,E013,LLM_CANON_E013_001,ev-00280;ev-00281;ev-00282;ev-00284;ev-00286;ev-00287;ev-01611;ev-01612,5,app.myzaker.com;m.sohu.com;news.cctv.com;sohu.com;toutiao.com,,silver_candidate,standard_review
tuple,E013,LLM_CANON_E013_002,ev-00280;ev-00281;ev-00282;ev-00283;ev-00284;ev-00285;ev-00286;ev-00287;ev-01611;ev-01612,7,app.myzaker.com;finance.sina.com.cn;isee.weishi.qq.com;m.sohu.com;news.cctv.com;sohu.com;toutiao.com,,silver_candidate,standard_review
tuple,E013,LLM_CANON_E013_003,ev-00285,1,isee.weishi.qq.com,,low_confidence,human_review_required
tuple,E013,LLM_CANON_E013_004,ev-00283,1,finance.sina.com.cn,,low_confidence,human_review_required
tuple,E022,LLM_CANON_E022_001,ev-00517;ev-00518;ev-00519;ev-00520;ev-00521;ev-00522;ev-00523;ev-00524;ev-00525;ev-00526,7,163.com;cbgc.scol.com.cn;ce.cn;news.ycwb.com;sohu.com;toutiao.com;yangtse.com,,silver_candidate,standard_review
tuple,E022,LLM_CANON_E022_002,ev-00517;ev-00518;ev-00519;ev-00520;ev-00521;ev-00522;ev-00523;ev-00524;ev-00526,6,163.com;cbgc.scol.com.cn;news.ycwb.com;sohu.com;toutiao.com;yangtse.com,,silver_candidate,standard_review
tuple,E029,LLM_CANON_E029_001,ev-00696,1,gxmuyfy.cn,,low_confidence,human_review_required
tuple,E029,LLM_CANON_E029_002,ev-00691;ev-00692;ev-00693;ev-00694;ev-00695;ev-00697;ev-00699;ev-00700;ev-01832;ev-01833;ev-01837,8,finance.sina.com.cn;gxmuyfy.cn;m.163.com;m.shaoxing.com.cn;m.sohu.com;m.thepaper.cn;news.medlive.cn;thepaper.cn,,silver_candidate,standard_review
tuple,E029,LLM_CANON_E029_003,ev-00691;ev-00692;ev-00693;ev-00694;ev-00697;ev-00699;ev-00700;ev-01833;ev-01837,7,finance.sina.com.cn;gxmuyfy.cn;m.163.com;m.shaoxing.com.cn;m.thepaper.cn;news.medlive.cn;thepaper.cn,,silver_candidate,standard_review
tuple,E029,LLM_CANON_E029_004,ev-00697;ev-00699;ev-01833;ev-01837,4,finance.sina.com.cn;gxmuyfy.cn;m.shaoxing.com.cn;news.medlive.cn,,silver_candidate,standard_review
tuple,E029,LLM_CANON_E029_005,ev-00695;ev-00697;ev-01832;ev-01833,3,finance.sina.com.cn;gxmuyfy.cn;m.sohu.com,,silver_candidate,standard_review
tuple,E029,LLM_CANON_E029_006,ev-00696,1,gxmuyfy.cn,,low_confidence,human_review_required
tuple,E042,LLM_CANON_E042_001,ev-01030,1,sohu.com,,low_confidence,human_review_required
tuple,E042,LLM_CANON_E042_002,ev-01034;ev-01041;ev-01042,2,finance.sina.com.cn;scjgj.gz.gov.cn,,silver_candidate,standard_review
tuple,E042,LLM_CANON_E042_003,ev-01032;ev-01043;ev-01044,2,gz.gov.cn;toutiao.com,,silver_candidate,standard_review
tuple,E042,LLM_CANON_E042_004,ev-01033;ev-01043;ev-01044,2,gz.gov.cn;news.china.com,,silver_candidate,standard_review
tuple,E042,LLM_CANON_E042_005,ev-01041,1,scjgj.gz.gov.cn,,low_confidence,human_review_required
tuple,E045,LLM_CANON_E045_001,ev-01139;ev-01138;ev-01140,3,cgw.wuhan.gov.cn;sohu.com;thepaper.cn,,silver_candidate,standard_review
tuple,E045,LLM_CANON_E045_002,ev-01139;ev-01143,2,cgw.wuhan.gov.cn;toutiao.com,,silver_candidate,standard_review
tuple,E045,LLM_CANON_E045_003,ev-01137;ev-01138;ev-01140,3,sohu.com;thepaper.cn;toutiao.com,,silver_candidate,standard_review
tuple,E045,LLM_CANON_E045_004,ev-01146,1,mt.sohu.com,,low_confidence,human_review_required
tuple,E045,LLM_CANON_E045_005,ev-01144,1,hb.news.cn,,low_confidence,human_review_required
tuple,E047,LLM_CANON_E047_001,ev-01177;ev-01178;ev-01179;ev-01180;ev-01181;ev-01183;ev-02091;ev-02092;ev-02093;ev-02095;ev-02101;ev-02102;ev-02103;ev-02104;ev-02105,13,3g.china.com;c.m.163.com;gov.cn;henan.gov.cn;m.163.com;m.thepaper.cn;new.qq.com;news.china.com;news.china.com.cn;news.qq.com;sohu.com;toutiao.com;yicai.com,,silver_candidate,standard_review
tuple,E047,LLM_CANON_E047_002,ev-01177;ev-01180;ev-01181;ev-01183,4,henan.gov.cn;new.qq.com;toutiao.com;yicai.com,,silver_candidate,standard_review
tuple,E028,LLM_CANON_E028_001,ev-00664,1,news.fznews.com.cn,,low_confidence,human_review_required
tuple,E028,LLM_CANON_E028_002,ev-00665,1,news.sohu.com,,low_confidence,human_review_required
tuple,E028,LLM_CANON_E028_003,ev-00662;ev-00663,1,fz.bendibao.com,,low_confidence,human_review_required
